DriverNumber,Season,RoundNumber,TeamName,Position,QualiPosition,FastestTime,LastFinish,RollingAverage3,RollingStd3,Delta
10,2024,23,Alpine,5.0,11.0,81.437,20.0,15.333333333333334,4.041451884327375,2.049999999999997
11,2024,23,Red Bull Racing,20.0,9.0,81.425,10.0,5.666666666666667,3.7859388972001864,2.0379999999999967
14,2024,23,Aston Martin,7.0,8.0,81.208,11.0,9.666666666666666,2.3094010767585194,1.820999999999998
16,2024,23,Ferrari,2.0,5.0,80.852,4.0,3.3333333333333335,1.1547005383792455,1.4650000000000034
18,2024,23,Aston Martin,20.0,15.0,81.911,15.0,15.0,4.999999999999998,2.524000000000001
20,2024,23,Haas F1 Team,9.0,10.0,81.387,12.0,16.333333333333332,4.041451884327381,2.0
22,2024,23,RB,13.0,14.0,81.771,9.0,9.666666666666666,2.0816659994661277,2.3840000000000003
23,2024,23,Williams,15.0,16.0,82.39,20.0,18.0,3.464101615137754,3.003
24,2024,23,Kick Sauber,8.0,12.0,81.501,13.0,14.0,2.645751311064594,2.1140000000000043
27,2024,23,Haas F1 Team,20.0,18.0,82.442,8.0,10.0,4.358898943540671,3.0549999999999926
30,2024,23,RB,14.0,17.0,82.411,16.0,12.333333333333334,4.725815626252603,3.024000000000001
31,2024,23,Alpine,20.0,20.0,82.714,17.0,12.666666666666666,4.041451884327388,3.326999999999998
43,2024,23,Williams,20.0,19.0,82.594,14.0,14.666666666666666,0.5773502691896168,3.2069999999999936
44,2024,23,Mercedes,12.0,6.0,81.011,2.0,6.333333333333333,3.785938897200175,1.6239999999999952
55,2024,23,Ferrari,6.0,7.0,81.041,3.0,8.666666666666666,8.144527815247077,1.6539999999999964
63,2024,23,Mercedes,4.0,2.0,80.575,1.0,2.0,0.9999999999999989,1.1880000000000024
77,2024,23,Kick Sauber,11.0,13.0,81.731,18.0,17.333333333333332,2.0816659994661357,2.343999999999994
81,2024,23,McLaren,3.0,4.0,80.829,7.0,11.0,7.810249675906651,1.441999999999993
1,2024,24,Red Bull Racing,6.0,5.0,82.945,1.0,1.0,0.0,0.7379999999999995
4,2024,24,McLaren,1.0,1.0,82.595,10.0,11.333333333333334,8.082903768654768,0.38800000000000523
10,2024,24,Alpine,7.0,6.0,82.984,5.0,11.333333333333334,5.686240703077321,0.777000000000001
11,2024,24,Red Bull Racing,20.0,10.0,83.264,20.0,11.333333333333334,8.082903768654756,1.0570000000000022
14,2024,24,Aston Martin,9.0,8.0,83.196,7.0,8.333333333333334,2.3094010767585234,0.9890000000000043
16,2024,24,Ferrari,3.0,14.0,83.302,2.0,4.666666666666667,3.055050463303891,1.095000000000013
18,2024,24,Aston Martin,14.0,13.0,83.729,20.0,19.0,1.7320508075688736,1.5220000000000056
20,2024,24,Haas F1 Team,16.0,15.0,83.632,9.0,13.666666666666666,5.686240703077327,1.4250000000000114
22,2024,24,RB,12.0,11.0,83.419,13.0,11.666666666666666,1.527525231651945,1.2120000000000033
23,2024,24,Williams,11.0,16.0,83.821,15.0,15.333333333333334,4.509249752822893,1.6140000000000043
24,2024,24,Kick Sauber,13.0,17.0,83.88,8.0,12.666666666666666,4.509249752822896,1.6730000000000018
27,2024,24,Haas F1 Team,8.0,4.0,82.886,20.0,15.666666666666666,7.505553499465133,0.679000000000002
30,2024,24,RB,17.0,12.0,83.472,14.0,12.333333333333334,2.8867513459481207,1.2650000000000006
43,2024,24,Williams,20.0,19.0,83.912,20.0,16.333333333333332,3.214550253664317,1.7050000000000125
44,2024,24,Mercedes,4.0,18.0,83.887,12.0,10.666666666666666,2.309401076758499,1.6800000000000068
55,2024,24,Ferrari,2.0,3.0,82.824,6.0,4.666666666666667,1.5275252316519494,0.6170000000000044
61,2024,24,Alpine,15.0,20.0,84.105,10.0,15.0,0.0,1.8980000000000103
63,2024,24,Mercedes,5.0,7.0,83.132,4.0,4.0,1.9999999999999993,0.9250000000000114
77,2024,24,Kick Sauber,20.0,9.0,83.204,11.0,16.0,4.358898943540675,0.9969999999999999
81,2024,24,McLaren,10.0,2.0,82.804,3.0,8.333333333333334,10.115993936995677,0.5970000000000084
1,2025,1,Red Bull Racing,2.0,3.0,75.481,6.0,7.0,10.392304845413264,0.3849999999999909
4,2025,1,McLaren,1.0,1.0,75.096,1.0,12.666666666666666,5.859465277082315,0.0
5,2025,1,Kick Sauber,20.0,15.0,76.516,10.0,20.0,0.0,1.4200000000000017
6,2025,1,Racing Bulls,20.0,11.0,76.175,19.0,16.0,0.0,1.0789999999999935
7,2025,1,Alpine,20.0,14.0,76.315,10.0,20.0,0.0,1.218999999999994
10,2025,1,Alpine,11.0,9.0,75.98,7.0,15.666666666666666,5.8594652770823155,0.8840000000000003
12,2025,1,Mercedes,4.0,16.0,76.525,10.0,4.0,0.0,1.429000000000002
14,2025,1,Aston Martin,20.0,12.0,76.288,9.0,7.0,3.4641016151377544,1.191999999999993
16,2025,1,Ferrari,8.0,7.0,75.755,3.0,8.333333333333334,10.214368964029708,0.6589999999999918
18,2025,1,Aston Martin,6.0,13.0,76.369,14.0,9.333333333333334,3.055050463303893,1.2729999999999961
22,2025,1,Racing Bulls,12.0,5.0,75.67,12.0,11.0,3.0,0.5739999999999981
23,2025,1,Williams,5.0,6.0,75.737,11.0,12.666666666666666,2.5166114784235836,0.6409999999999911
27,2025,1,Kick Sauber,7.0,17.0,76.579,8.0,16.0,1.0,1.4829999999999899
30,2025,1,Red Bull Racing,20.0,18.0,77.094,17.0,20.0,0.0,1.9979999999999905
31,2025,1,Haas F1 Team,13.0,19.0,77.147,20.0,14.666666666666666,6.8068592855540455,2.051000000000002
44,2025,1,Ferrari,10.0,8.0,75.919,4.0,5.0,2.0,0.8229999999999933
55,2025,1,Williams,20.0,10.0,75.931,2.0,3.0,1.0,0.8349999999999937
63,2025,1,Mercedes,3.0,4.0,75.546,5.0,5.333333333333333,1.5275252316519465,0.45000000000000284
81,2025,1,McLaren,9.0,2.0,75.18,10.0,14.0,8.48528137423857,0.08400000000000318
87,2025,1,Haas F1 Team,14.0,20.0,,10.0,14.0,0.0,
1,2025,2,Red Bull Racing,4.0,4.0,90.817,2.0,1.3333333333333333,0.5773502691896258,3.344999999999999
4,2025,2,McLaren,2.0,3.0,90.787,1.0,10.666666666666666,5.507570547286104,3.315000000000012
5,2025,2,Kick Sauber,14.0,19.0,92.141,20.0,20.0,0.0,4.669000000000011
6,2025,2,Racing Bulls,11.0,7.0,91.079,20.0,18.666666666666668,2.309401076758503,3.6069999999999993
7,2025,2,Alpine,13.0,18.0,92.092,20.0,20.0,0.0,4.6200000000000045
10,2025,2,Alpine,20.0,16.0,91.992,11.0,12.333333333333334,6.658328118479393,4.52000000000001
12,2025,2,Mercedes,6.0,8.0,91.103,4.0,4.0,0.0,3.6310000000000002
14,2025,2,Aston Martin,20.0,13.0,91.688,20.0,9.333333333333334,9.29157324317757,4.216000000000008
16,2025,2,Ferrari,20.0,6.0,91.021,8.0,4.0,2.6457513110645876,3.5490000000000066
18,2025,2,Aston Martin,9.0,14.0,91.773,6.0,17.666666666666668,4.041451884327381,4.301000000000002
22,2025,2,Racing Bulls,16.0,9.0,91.238,12.0,15.333333333333334,4.509249752822894,3.7660000000000053
23,2025,2,Williams,7.0,10.0,91.503,5.0,15.0,4.58257569495584,4.031000000000006
27,2025,2,Kick Sauber,15.0,12.0,91.632,7.0,11.333333333333334,1.1547005383792488,4.160000000000011
30,2025,2,Red Bull Racing,12.0,20.0,92.174,20.0,20.0,0.0,4.702000000000012
31,2025,2,Haas F1 Team,5.0,11.0,91.625,13.0,9.0,3.605551275463996,4.153000000000006
44,2025,2,Ferrari,20.0,5.0,90.927,10.0,8.0,2.645751311064591,3.4550000000000125
55,2025,2,Williams,10.0,15.0,91.628,20.0,9.666666666666666,9.073771725877465,4.156000000000006
63,2025,2,Mercedes,3.0,2.0,90.723,3.0,5.0,1.0000000000000009,3.2510000000000048
81,2025,2,McLaren,1.0,1.0,90.641,9.0,9.333333333333334,5.507570547286103,3.169000000000011
87,2025,2,Haas F1 Team,8.0,17.0,92.018,14.0,14.0,0.0,4.5460000000000065
1,2025,3,Red Bull Racing,1.0,1.0,86.983,4.0,13.666666666666666,10.96965511460289,11.067999999999998
4,2025,3,McLaren,2.0,2.0,86.995,2.0,4.666666666666667,1.5275252316519519,11.079999999999998
5,2025,3,Kick Sauber,19.0,17.0,88.622,14.0,18.0,3.4641016151377544,12.706999999999994
6,2025,3,Racing Bulls,8.0,7.0,87.569,11.0,15.666666666666666,4.509249752822893,11.653999999999996
7,2025,3,Alpine,15.0,19.0,88.877,13.0,16.5,4.949747468305833,12.961999999999989
10,2025,3,Alpine,13.0,11.0,87.822,20.0,11.666666666666666,2.309401076758499,11.906999999999996
12,2025,3,Mercedes,6.0,6.0,87.555,6.0,5.0,1.4142135623730951,11.64
14,2025,3,Aston Martin,11.0,13.0,87.897,20.0,9.333333333333334,7.0945988845975885,11.982
16,2025,3,Ferrari,4.0,4.0,87.299,20.0,7.666666666666667,10.692676621563626,11.384
18,2025,3,Aston Martin,20.0,20.0,89.271,9.0,7.333333333333333,4.163331998932264,13.355999999999995
22,2025,3,Red Bull Racing,12.0,15.0,87.967,16.0,10.666666666666666,4.04145188432738,12.051999999999992
23,2025,3,Williams,9.0,9.0,87.615,7.0,13.666666666666666,5.5075705472861,11.699999999999989
27,2025,3,Kick Sauber,16.0,16.0,88.57,15.0,10.333333333333334,4.163331998932265,12.654999999999987
30,2025,3,Racing Bulls,17.0,14.0,87.906,12.0,16.0,5.656854249492381,11.991
31,2025,3,Haas F1 Team,18.0,18.0,88.696,5.0,12.333333333333334,4.7258156262526105,12.780999999999992
44,2025,3,Ferrari,7.0,8.0,87.61,20.0,8.666666666666666,9.865765724632494,11.694999999999993
55,2025,3,Williams,14.0,12.0,87.836,10.0,11.0,9.539392014169456,11.920999999999992
63,2025,3,Mercedes,5.0,5.0,87.318,3.0,13.333333333333334,9.073771725877469,11.402999999999992
81,2025,3,McLaren,3.0,3.0,87.027,1.0,4.333333333333333,3.5118845842842474,11.111999999999995
87,2025,3,Haas F1 Team,10.0,10.0,87.711,8.0,11.0,4.242640687119285,11.795999999999992
1,2025,4,Red Bull Racing,6.0,7.0,90.423,1.0,1.3333333333333333,0.5773502691896621,11.629999999999995
4,2025,4,McLaren,3.0,6.0,90.267,2.0,5.666666666666667,3.055050463303896,11.47399999999999
5,2025,4,Kick Sauber,18.0,18.0,92.186,19.0,15.666666666666666,6.6583281184793925,13.393
6,2025,4,Racing Bulls,13.0,12.0,91.271,8.0,13.333333333333334,4.618802153517005,12.477999999999994
7,2025,4,Alpine,14.0,11.0,91.245,15.0,16.0,3.605551275463989,12.451999999999998
10,2025,4,Alpine,7.0,5.0,90.216,13.0,14.0,1.9999999999999987,11.422999999999988
12,2025,4,Mercedes,11.0,4.0,90.213,6.0,5.333333333333333,1.1547005383792517,11.419999999999987
14,2025,4,Aston Martin,15.0,13.0,91.634,11.0,10.0,8.717797887081348,12.840999999999994
16,2025,4,Ferrari,4.0,3.0,90.175,4.0,4.333333333333333,1.5275252316519339,11.38199999999999
18,2025,4,Aston Martin,17.0,19.0,92.283,20.0,9.666666666666666,2.516611478423582,13.489999999999995
22,2025,4,Red Bull Racing,9.0,10.0,91.228,12.0,9.0,1.7320508075688752,12.434999999999988
23,2025,4,Williams,12.0,15.0,92.04,9.0,14.333333333333334,4.932882862316246,13.247
27,2025,4,Kick Sauber,20.0,16.0,91.998,16.0,14.666666666666666,3.214550253664318,13.204999999999998
30,2025,4,Racing Bulls,16.0,17.0,92.165,17.0,16.333333333333332,4.041451884327381,13.372
31,2025,4,Haas F1 Team,8.0,14.0,91.594,18.0,14.666666666666666,0.5773502691896345,12.800999999999988
44,2025,4,Ferrari,5.0,9.0,90.772,7.0,9.333333333333334,3.5118845842842448,11.979
55,2025,4,Williams,20.0,8.0,90.68,14.0,9.333333333333334,9.291573243177568,11.887
63,2025,4,Mercedes,2.0,2.0,90.009,5.0,6.333333333333333,2.0816659994661264,11.215999999999994
81,2025,4,McLaren,1.0,1.0,89.841,3.0,7.333333333333333,4.0414518843273814,11.047999999999988
87,2025,4,Haas F1 Team,10.0,20.0,92.373,10.0,10.666666666666666,3.055050463303893,13.579999999999998
1,2025,5,Red Bull Racing,2.0,1.0,87.294,6.0,1.0,0.0,0.480000000000004
4,2025,5,McLaren,4.0,10.0,87.481,3.0,13.0,9.643650760992957,0.6670000000000016
5,2025,5,Kick Sauber,18.0,20.0,89.462,18.0,14.333333333333334,5.507570547286101,2.6480000000000103
6,2025,5,Racing Bulls,10.0,14.0,88.418,13.0,14.333333333333334,1.5275252316519432,1.6040000000000134
7,2025,5,Alpine,17.0,17.0,88.739,14.0,14.0,1.0,1.9250000000000114
10,2025,5,Alpine,20.0,9.0,88.025,7.0,13.666666666666666,6.0277137733417065,1.2110000000000127
12,2025,5,Mercedes,6.0,5.0,87.798,11.0,7.666666666666667,2.8867513459481287,0.9840000000000089
14,2025,5,Aston Martin,11.0,13.0,88.303,15.0,7.0,4.000000000000003,1.4890000000000043
16,2025,5,Ferrari,3.0,4.0,87.67,4.0,4.333333333333333,2.5166114784235756,0.8560000000000088
18,2025,5,Aston Martin,16.0,16.0,88.645,17.0,12.333333333333334,2.516611478423582,1.831000000000003
22,2025,5,Red Bull Racing,20.0,8.0,87.99,9.0,14.333333333333334,4.932882862316246,1.176000000000002
23,2025,5,Williams,9.0,11.0,88.109,12.0,11.666666666666666,2.5166114784235805,1.2950000000000017
27,2025,5,Kick Sauber,15.0,18.0,88.782,20.0,15.0,5.0,1.9680000000000035
30,2025,5,Racing Bulls,12.0,12.0,88.191,16.0,15.0,2.6457513110645903,1.3770000000000095
31,2025,5,Haas F1 Team,14.0,19.0,89.092,8.0,9.333333333333334,1.5275252316519734,2.278000000000006
44,2025,5,Ferrari,7.0,7.0,88.102,5.0,7.0,1.7320508075688683,1.288000000000011
55,2025,5,Williams,8.0,6.0,88.024,20.0,4.333333333333333,1.1547005383792452,1.210000000000008
63,2025,5,Mercedes,5.0,3.0,87.407,2.0,5.0,0.99999999999998,0.5930000000000035
81,2025,5,McLaren,1.0,2.0,87.304,1.0,9.333333333333334,9.073771725877467,0.4900000000000091
87,2025,5,Haas F1 Team,13.0,15.0,88.536,10.0,9.333333333333334,1.15470053837925,1.7220000000000084
1,2025,6,Red Bull Racing,4.0,1.0,86.204,2.0,1.3333333333333333,0.5773502691896621,14.838999999999999
4,2025,6,McLaren,2.0,2.0,86.269,4.0,6.0,4.358898943540678,14.90400000000001
5,2025,6,Kick Sauber,20.0,13.0,87.151,18.0,15.333333333333334,3.7859388972001815,15.786000000000001
6,2025,6,Racing Bulls,11.0,11.0,86.987,10.0,13.333333333333334,3.0550504633038917,15.622
7,2025,6,Alpine,20.0,14.0,87.186,17.0,15.333333333333334,1.5275252316519465,15.821000000000012
10,2025,6,Alpine,13.0,18.0,87.71,20.0,10.666666666666666,3.2145502536643114,16.345
12,2025,6,Mercedes,6.0,3.0,86.271,6.0,7.666666666666667,2.8867513459481287,14.906000000000006
14,2025,6,Aston Martin,15.0,17.0,87.604,11.0,6.666666666666667,4.041451884327384,16.239000000000004
16,2025,6,Ferrari,7.0,8.0,86.754,3.0,9.666666666666666,9.073771725877465,15.38900000000001
18,2025,6,Aston Martin,16.0,19.0,87.83,16.0,17.333333333333332,2.516611478423581,16.465000000000003
22,2025,6,Red Bull Racing,10.0,10.0,86.943,20.0,10.666666666666666,4.041451884327385,15.578000000000003
23,2025,6,Williams,5.0,7.0,86.682,9.0,16.666666666666668,2.3094010767585,15.317000000000007
27,2025,6,Kick Sauber,14.0,16.0,87.473,15.0,14.333333333333334,3.055050463303893,16.108000000000004
30,2025,6,Racing Bulls,20.0,15.0,87.363,12.0,15.0,2.6457513110645903,15.998000000000005
31,2025,6,Haas F1 Team,12.0,9.0,86.824,14.0,6.666666666666667,3.511884584284264,15.459000000000003
44,2025,6,Ferrari,8.0,12.0,87.006,7.0,5.0,0.9999999999999734,15.641000000000005
55,2025,6,Williams,9.0,6.0,86.569,8.0,5.666666666666667,2.0816659994661286,15.204000000000008
63,2025,6,Mercedes,3.0,5.0,86.385,5.0,5.333333333333333,2.5166114784235756,15.02000000000001
81,2025,6,McLaren,1.0,4.0,86.269,1.0,8.0,6.244997998398398,14.90400000000001
87,2025,6,Haas F1 Team,20.0,20.0,87.999,13.0,11.0,1.732050807568876,16.634
1,2025,7,Red Bull Racing,1.0,2.0,74.704,4.0,1.6666666666666667,1.1547005383792697,3.3279999999999887
4,2025,7,McLaren,2.0,4.0,74.962,2.0,8.333333333333334,7.767453465154032,3.5859999999999985
5,2025,7,Kick Sauber,18.0,14.0,76.26,20.0,13.666666666666666,5.507570547286101,4.884
6,2025,7,Racing Bulls,9.0,9.0,75.51,11.0,14.0,2.6457513110645885,4.134
10,2025,7,Alpine,13.0,10.0,75.505,13.0,12.333333333333334,3.214550253664313,4.128999999999991
12,2025,7,Mercedes,20.0,13.0,75.772,6.0,7.666666666666667,2.8867513459481287,4.396000000000001
14,2025,7,Aston Martin,11.0,5.0,75.431,15.0,11.0,6.928203230275508,4.054999999999993
16,2025,7,Ferrari,6.0,11.0,75.604,7.0,6.0,4.358898943540669,4.227999999999994
18,2025,7,Aston Martin,15.0,8.0,75.497,16.0,9.666666666666666,4.04145188432738,4.120999999999995
22,2025,7,Red Bull Racing,10.0,20.0,,10.0,13.0,3.605551275463993,
23,2025,7,Williams,5.0,7.0,75.473,5.0,18.666666666666668,2.309401076758501,4.096999999999994
27,2025,7,Kick Sauber,12.0,17.0,76.518,14.0,13.333333333333334,2.0816659994661326,5.141999999999996
30,2025,7,Racing Bulls,14.0,16.0,76.379,20.0,16.0,4.0,5.003
31,2025,7,Haas F1 Team,20.0,18.0,76.613,12.0,11.333333333333334,3.0550504633038997,5.236999999999995
43,2025,7,Alpine,16.0,15.0,76.256,20.0,16.0,0.0,4.8799999999999955
44,2025,7,Ferrari,4.0,12.0,75.765,8.0,5.333333333333333,3.055050463303885,4.388999999999996
55,2025,7,Williams,8.0,6.0,75.198,9.0,4.0,1.7320508075688739,3.8219999999999885
63,2025,7,Mercedes,7.0,3.0,74.807,3.0,5.0,1.9999999999999896,3.4309999999999974
81,2025,7,McLaren,3.0,1.0,74.67,1.0,6.0,6.2449979983983965,3.293999999999997
87,2025,7,Haas F1 Team,17.0,19.0,76.077,20.0,14.333333333333334,5.131601439446884,4.700999999999993
1,2025,8,Red Bull Racing,4.0,5.0,70.669,1.0,2.6666666666666665,2.8867513459481358,0.7150000000000034
4,2025,8,McLaren,1.0,1.0,69.954,2.0,8.666666666666666,4.509249752822899,0.0
5,2025,8,Kick Sauber,14.0,16.0,71.902,18.0,11.333333333333334,6.110100926607786,1.9480000000000075
6,2025,8,Racing Bulls,6.0,6.0,70.923,9.0,13.0,3.464101615137753,0.9690000000000083
10,2025,8,Alpine,20.0,18.0,71.994,13.0,9.0,3.60555127546398,2.0400000000000063
12,2025,8,Mercedes,18.0,15.0,71.88,20.0,10.666666666666666,8.082903768654761,1.926000000000002
14,2025,8,Aston Martin,20.0,7.0,70.924,11.0,6.666666666666667,4.5092497528229005,0.9700000000000131
16,2025,8,Ferrari,2.0,2.0,70.063,6.0,8.333333333333334,10.214368964029708,0.10900000000000887
18,2025,8,Aston Martin,15.0,19.0,72.563,15.0,13.0,3.6055512754639882,2.609000000000009
22,2025,8,Red Bull Racing,17.0,12.0,71.415,10.0,11.666666666666666,3.2145502536643242,1.4610000000000127
23,2025,8,Williams,9.0,10.0,70.732,5.0,9.333333333333334,2.5166114784235862,0.7780000000000058
27,2025,8,Kick Sauber,16.0,13.0,71.596,12.0,15.666666666666666,4.041451884327381,1.6420000000000101
30,2025,8,Racing Bulls,8.0,9.0,71.129,14.0,15.333333333333334,4.163331998932265,1.1750000000000114
31,2025,8,Haas F1 Team,7.0,8.0,70.942,20.0,12.666666666666666,6.429100507328638,0.9879999999999995
43,2025,8,Alpine,13.0,20.0,72.597,16.0,16.0,0.0,2.6430000000000007
44,2025,8,Ferrari,5.0,4.0,70.382,4.0,4.666666666666667,2.0816659994661193,0.4280000000000115
55,2025,8,Williams,10.0,11.0,71.362,8.0,9.333333333333334,9.291573243177567,1.4080000000000013
63,2025,8,Mercedes,11.0,14.0,71.507,7.0,9.333333333333334,9.291573243177568,1.5530000000000115
81,2025,8,McLaren,3.0,3.0,70.129,3.0,5.333333333333333,4.932882862316244,0.17500000000001137
87,2025,8,Haas F1 Team,12.0,17.0,71.979,17.0,16.666666666666668,3.511884584284245,2.0250000000000057
1,2025,9,Red Bull Racing,10.0,3.0,71.848,4.0,1.0,0.0,7.456999999999994
4,2025,9,McLaren,2.0,2.0,71.755,1.0,7.0,7.000000000000003,7.36399999999999
5,2025,9,Kick Sauber,12.0,12.0,72.756,14.0,10.666666666666666,4.163331998932265,8.364999999999995
6,2025,9,Racing Bulls,7.0,9.0,72.252,6.0,12.333333333333334,5.507570547286101,7.86099999999999
10,2025,9,Alpine,8.0,8.0,72.199,20.0,11.0,2.64575131106458,7.807999999999993
12,2025,9,Mercedes,20.0,6.0,72.111,18.0,14.666666666666666,7.571877794400364,7.719999999999999
14,2025,9,Aston Martin,9.0,10.0,72.284,20.0,6.666666666666667,2.0816659994661455,7.893000000000001
16,2025,9,Ferrari,3.0,7.0,72.131,2.0,9.0,9.643650760992955,7.739999999999995
22,2025,9,Red Bull Racing,13.0,20.0,73.385,17.0,17.666666666666668,3.214550253664317,8.994
23,2025,9,Williams,20.0,11.0,72.641,9.0,14.666666666666666,4.7258156262526105,8.25
27,2025,9,Kick Sauber,5.0,16.0,73.19,16.0,15.666666666666666,4.509249752822894,8.798999999999992
30,2025,9,Racing Bulls,11.0,13.0,72.763,8.0,14.0,5.999999999999999,8.372
31,2025,9,Haas F1 Team,16.0,17.0,73.201,7.0,10.0,4.000000000000009,8.809999999999988
43,2025,9,Alpine,15.0,19.0,73.334,13.0,14.5,2.1213203435596424,8.942999999999998
44,2025,9,Ferrari,6.0,5.0,72.045,5.0,5.0,2.645751311064581,7.653999999999996
55,2025,9,Williams,14.0,18.0,73.203,10.0,9.333333333333334,9.451631252505214,8.811999999999998
63,2025,9,Mercedes,4.0,4.0,71.848,11.0,4.666666666666667,2.0816659994661277,7.456999999999994
81,2025,9,McLaren,1.0,1.0,71.546,3.0,8.0,6.999999999999998,7.155000000000001
87,2025,9,Haas F1 Team,17.0,15.0,73.074,12.0,16.333333333333332,4.041451884327379,8.682999999999993
1,2025,10,Red Bull Racing,2.0,2.0,71.059,10.0,3.0,3.4641016151377624,0.1599999999999966
4,2025,10,McLaren,18.0,7.0,71.599,2.0,3.3333333333333335,2.3094010767585065,0.7000000000000028
5,2025,10,Kick Sauber,14.0,16.0,72.385,12.0,11.0,1.732050807568876,1.4860000000000042
6,2025,10,Racing Bulls,16.0,9.0,71.867,7.0,11.666666666666666,4.509249752822893,0.9680000000000035
10,2025,10,Alpine,15.0,20.0,72.667,8.0,15.666666666666666,5.859465277082314,1.7680000000000007
12,2025,10,Mercedes,3.0,4.0,71.391,20.0,19.333333333333332,1.1547005383792395,0.49200000000000443
14,2025,10,Aston Martin,7.0,6.0,71.586,9.0,8.0,3.605551275463995,0.6869999999999976
16,2025,10,Ferrari,5.0,8.0,71.626,3.0,6.0,2.6457513110645854,0.7270000000000039
18,2025,10,Aston Martin,17.0,18.0,72.517,15.0,13.0,1.7320508075688772,1.617999999999995
22,2025,10,Red Bull Racing,12.0,11.0,72.102,13.0,16.333333333333332,2.5166114784235827,1.203000000000003
23,2025,10,Williams,20.0,10.0,71.892,20.0,15.333333333333334,6.429100507328638,0.992999999999995
27,2025,10,Kick Sauber,8.0,13.0,72.183,5.0,9.666666666666666,4.163331998932266,1.284000000000006
30,2025,10,Racing Bulls,20.0,19.0,72.525,11.0,11.0,2.999999999999996,1.6260000000000048
31,2025,10,Haas F1 Team,9.0,15.0,72.378,16.0,16.666666666666668,5.773502691896252,1.4789999999999992
43,2025,10,Alpine,13.0,12.0,72.142,15.0,14.666666666666666,1.5275252316519468,1.242999999999995
44,2025,10,Ferrari,6.0,5.0,71.526,6.0,3.0,0.0,0.6269999999999953
55,2025,10,Williams,10.0,17.0,72.398,14.0,5.666666666666667,4.509249752822886,1.4989999999999952
63,2025,10,Mercedes,1.0,1.0,70.899,4.0,9.666666666666666,8.962886439832502,0.0
81,2025,10,McLaren,4.0,3.0,71.12,1.0,4.0,2.99999999999999,0.22100000000000364
87,2025,10,Haas F1 Team,11.0,14.0,72.306,17.0,15.333333333333334,2.8867513459481255,1.4069999999999965
1,2025,11,Red Bull Racing,20.0,7.0,64.836,2.0,2.6666666666666665,2.0816659994661464,0.865000000000002
4,2025,11,McLaren,1.0,1.0,63.971,18.0,9.666666666666666,9.291573243177572,0.0
5,2025,11,Kick Sauber,8.0,8.0,64.846,14.0,13.333333333333334,4.04145188432738,0.8750000000000071
6,2025,11,Racing Bulls,12.0,13.0,65.063,16.0,16.0,3.9999999999999987,1.0920000000000059
10,2025,11,Alpine,13.0,10.0,64.846,15.0,15.0,4.999999999999998,0.8750000000000071
12,2025,11,Mercedes,20.0,9.0,65.052,3.0,13.666666666666666,9.291573243177568,1.0810000000000102
14,2025,11,Aston Martin,7.0,11.0,65.128,7.0,12.333333333333334,4.932882862316248,1.1570000000000036
16,2025,11,Ferrari,3.0,2.0,64.492,5.0,6.333333333333333,5.033222956847164,0.5210000000000079
18,2025,11,Aston Martin,14.0,16.0,65.329,17.0,12.0,1.7320508075688783,1.357999999999997
22,2025,11,Red Bull Racing,16.0,18.0,65.369,12.0,15.0,0.9999999999999978,1.3980000000000032
23,2025,11,Williams,20.0,12.0,65.143,20.0,12.666666666666666,2.081665999466136,1.1720000000000041
27,2025,11,Kick Sauber,9.0,20.0,65.606,8.0,9.333333333333334,4.163331998932266,1.634999999999998
30,2025,11,Racing Bulls,6.0,6.0,64.926,20.0,13.0,6.244997998398397,0.9550000000000054
31,2025,11,Haas F1 Team,10.0,17.0,65.364,9.0,12.333333333333334,7.505553499465138,1.3930000000000078
43,2025,11,Alpine,15.0,14.0,65.278,13.0,13.666666666666666,1.1547005383792512,1.3070000000000093
44,2025,11,Ferrari,4.0,4.0,64.582,6.0,3.6666666666666665,0.5773502691895647,0.6109999999999971
55,2025,11,Williams,20.0,19.0,65.582,10.0,10.333333333333334,8.7368949480541,1.610999999999997
63,2025,11,Mercedes,5.0,5.0,64.763,1.0,3.6666666666666665,2.516611478423574,0.7920000000000087
81,2025,11,McLaren,2.0,3.0,64.554,4.0,3.6666666666666665,1.5275252316519259,0.5830000000000055
87,2025,11,Haas F1 Team,11.0,15.0,65.218,11.0,13.333333333333334,3.2145502536643145,1.247000000000007
1,2025,12,Red Bull Racing,5.0,1.0,84.892,20.0,1.3333333333333333,0.5773502691896499,0.0
4,2025,12,McLaren,1.0,3.0,85.01,1.0,5.666666666666667,2.309401076758509,0.11800000000000921
5,2025,12,Kick Sauber,20.0,17.0,86.446,8.0,12.0,4.582575694955839,1.554000000000002
6,2025,12,Racing Bulls,20.0,13.0,85.864,12.0,17.333333333333332,4.618802153517005,0.9720000000000084
10,2025,12,Alpine,6.0,10.0,85.711,13.0,14.333333333333334,4.932882862316244,0.8190000000000026
12,2025,12,Mercedes,20.0,7.0,85.374,20.0,14.333333333333334,9.814954576223638,0.4819999999999993
14,2025,12,Aston Martin,9.0,9.0,85.593,7.0,6.333333333333333,1.5275252316519612,0.7010000000000076
16,2025,12,Ferrari,14.0,6.0,85.121,3.0,12.333333333333334,8.621678104251709,0.2289999999999992
18,2025,12,Aston Martin,7.0,18.0,86.504,14.0,8.666666666666666,1.5275252316519472,1.612000000000009
